cc,provider,plan,channel,card_class,rate_bps,fixed_minor,monthly_fee_minor,fee_currency,small_ticket_threshold_minor,small_ticket_monthly_cap_minor,published_breakeven_minor,verified_url,verified_quote,verified_at,confidence,scheme,funding,issuer_region,tier,_traducida,rate_is_blended,online_surface,_ronda,_origen,monthly_minimum_fee_minor,currency,volume_band_min,volume_band_max,pricing_band_basis,txn_count_band_min,txn_count_band_max,source_type,seed_status,note,eligible_mix_prior,source_round,provenance,product,standard_monthly_fee_minor,promo_free_months,installation_fee_minor,deinstallation_fee_minor,comparison_eligible,valid_until
DE,Viva.com,Default consumer pack (blended),in_store,,169,0,,,,,,https://www.viva.com/de-de/pricing,"Visa | 1,69% | –; Mindestgebühr 0,03€ pro Transaktion. Online Visa | 2,19% | 0,10€.",2026-08-20,,any,any,any,standard,,true,any,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,"Published consumer pack total is 1,69%. The rendered HTML price cell spans Interchange + Scheme + Viva.com acq",,R7,primary_verified,,,,,,,
DE,Viva.com,Default IC++ other cards,in_store,,115,0,,,,,,https://www.viva.com/de-de/pricing,"Visa | ✓ | ✓ | 1,15% | –; Mindestgebühr 0,03€ pro Transaktion.",2026-08-20,,any,any,any,commercial,,false,any,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Non-EEA +0.40% is pub,,R7,primary_verified,,,,,,,
DE,Viva.com,Local consumer debit blended pack,in_store,,85,0,,,,,,https://www.viva.com/de-de/pricing,"Local Consumer Debit Mastercard / Maestro / Visa / Vpay | 0,85% | –; Mindestgebühr 0,03€ pro Transaktion.",2026-08-20,,any,any,domestic,standard,,true,any,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,"Published total 0,85%; component split is not published. rate_bps stores the total and rate_is_blended=true.",,R7,primary_verified,,,,,,,
DE,Viva.com,Default consumer pack (blended),moto,,219,10,,,,,,https://www.viva.com/de-de/pricing,"Visa | 1,69% | –; Mindestgebühr 0,03€ pro Transaktion. Online Visa | 2,19% | 0,10€. Visa | ✓ | ✓ | 2,00% | 0,1",2026-08-20,,any,any,any,standard,,true,virtual_terminal_moto,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,"Published consumer pack total is 2,19% + 0,10€. The rendered HTML price cell spans Interchange + Scheme + Viva",,R7,primary_verified,,,,,,,
DE,Viva.com,Default IC++ other cards,moto,,200,10,,,,,,https://www.viva.com/de-de/pricing,"Visa | ✓ | ✓ | 2,00% | 0,10€; virtueller Terminal und MOTO.",2026-08-20,,any,any,any,commercial,,false,virtual_terminal_moto,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Fixed processing fee ,,R7,primary_verified,,,,,,,
DE,Viva.com,Default consumer pack (blended),online,,219,10,,,,,,https://www.viva.com/de-de/pricing,"Visa | 1,69% | –; Mindestgebühr 0,03€ pro Transaktion. Online Visa | 2,19% | 0,10€.",2026-08-20,,any,any,any,standard,,true,smart_checkout,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,"Published consumer pack total is 2,19% + 0,10€. The rendered HTML price cell spans Interchange + Scheme + Viva",,R7,primary_verified,,,,,,,
DE,Viva.com,Default IC++ other cards,online,,200,10,,,,,,https://www.viva.com/de-de/pricing,"Visa | ✓ | ✓ | 2,00% | 0,10€.",2026-08-20,,any,any,any,commercial,,false,smart_checkout,R5,patch_fino_r7.csv,,EUR,,,,,,published,SEEDABLE,rate_bps is Viva.com acquiring margin only; interchange and scheme are added separately. Fixed processing fee ,,R7,primary_verified,,,,,,,
AT,SumUp,payg,in_store,,139,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8333,R1+R2+R3,primary_verified,,,,,,,
AT,SumUp,plus,in_store,,79,,1900,,,,380000,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8333,R1+R2+R3,primary_verified,,,,,,,
AT,SumUp,plus,in_store,,139,,1900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8333,R1+R2+R3,primary_verified,,,,,,,
AT,SumUp,any,online,,250,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8333,R1+R2+R3,primary_verified,,,,,,,
BE,SumUp,payg,in_store,,169,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.9360,R1+R2+R3,primary_verified,,,,,,,
BE,SumUp,plus,in_store,,99,,1900,,,,290000,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.9360,R1+R2+R3,primary_verified,,,,,,,
BE,SumUp,plus,in_store,,169,,1900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.9360,R1+R2+R3,primary_verified,,,,,,,
BE,SumUp,any,online,,250,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.9360,R1+R2+R3,primary_verified,,,,,,,
BG,SumUp,payg,in_store,,149,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8636,R1+R2+R3,primary_verified,,,,,,,
BG,SumUp,plus,in_store,,99,,1900,,,,440000,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8636,R1+R2+R3,primary_verified,,,,,,,
BG,SumUp,plus,in_store,,149,,1900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8636,R1+R2+R3,primary_verified,,,,,,,
BG,SumUp,any,online,,250,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8636,R1+R2+R3,primary_verified,,,,,,,
CY,SumUp,payg,in_store,,195,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.5601,R1+R2+R3,primary_verified,,,,,,,
CY,SumUp,plus,in_store,,89,,1900,,,,320000,sumup.com/el-cy/solo-lite-termatiko-pos/,"0,89%... 19 € τον μήνα... άνω των 3.200 €",2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,Pagina el-cy confirma Plus+umbral 2026-08-22,0.5601,R1+R2+R3,primary_verified,,,,,,,
CY,SumUp,plus,in_store,,195,,1900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.5601,R1+R2+R3,primary_verified,,,,,,,
CY,SumUp,any,online,,275,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.5601,R1+R2+R3,primary_verified,,,,,,,
CZ,SumUp,payg,in_store,,195,,,,,,,sumup.com/cs-cz/platebni-terminal-solo-lite/,"519 Kc mesicne... 0,95 %",2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,CZK,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 61.000 Kc coincide,0.8508,R1+R2+R3,primary_verified,,,,,,,
CZ,SumUp,plus,in_store,,95,,51900,,,,6100000,sumup.com/cs-cz/platebni-terminal-solo-lite/,"519 Kc mesicne... 0,95 %",2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,CZK,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 61.000 Kc coincide,0.8508,R1+R2+R3,primary_verified,,,,,,,
CZ,SumUp,plus,in_store,,195,,51900,,,,,sumup.com/cs-cz/platebni-terminal-solo-lite/,"kartami mimo EU nebo firemnimi... 1,95 %",2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,CZK,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 61.000 Kc coincide,0.8508,R1+R2+R3,primary_verified,,,,,,,
CZ,SumUp,any,online,,250,,,,,,,sumup.com/cs-cz/platebni-terminal-solo-lite/,"online 2,50 %",2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,CZK,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 61.000 Kc coincide,0.8508,R1+R2+R3,primary_verified,,,,,,,
EE,SumUp,payg,in_store,,169,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8482,R1+R2+R3,primary_verified,,,,,,,
EE,SumUp,plus,in_store,,89,,1900,,,,280000,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8482,R1+R2+R3,primary_verified,,,,,,,
EE,SumUp,plus,in_store,,169,,1900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8482,R1+R2+R3,primary_verified,,,,,,,
EE,SumUp,any,online,,169,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8482,R1+R2+R3,primary_verified,,,,,,,
FI,SumUp,payg,in_store,,149,,,,,,,sumup.com/fi-fi/maksut-plus/,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,,0.9360,R1+R2+R3,primary_verified,,,,,,,
FI,SumUp,plus,in_store,,79,,1900,,,,290000,sumup.com/fi-fi/maksut-plus/,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,,0.9360,R1+R2+R3,primary_verified,,,,,,,
FI,SumUp,any,online,,149,,,,,,,sumup.com/fi-fi/maksut-plus/,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,,0.9360,R1+R2+R3,primary_verified,,,,,,,
GR,SumUp,payg,in_store,,195,,,,,,,sumup.com/el-gr/payments-plus/,"0,89% (αντί για 1,95%)",2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 3.300 EUR coincide,0.5432,R1+R2+R3,primary_verified,,,,,,,
GR,SumUp,plus,in_store,,89,,1900,,,,330000,sumup.com/el-gr/payments-plus/,"Πληρώστε μόνο 0,89%... 19 € τον μήνα",2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 3.300 EUR coincide,0.5432,R1+R2+R3,primary_verified,,,,,,,
GR,SumUp,plus,in_store,,195,,1900,,,,,sumup.com/el-gr/payments-plus/,"κάρτες εκτός ΕΕ, εταιρικές ή premium... 1,95%",2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 3.300 EUR coincide,0.5432,R1+R2+R3,primary_verified,,,,,,,
GR,SumUp,any,online,,275,,,,,,,sumup.com/el-gr/payments-plus/,"ηλεκτρονικές πληρωμές ισχύει τέλος 2,75%",2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 3.300 EUR coincide,0.5432,R1+R2+R3,primary_verified,,,,,,,
HR,SumUp,payg,in_store,,195,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,"URL_CANDIDATA: help.sumup.com/hr-HR/.../cijene-naknade (render JS, cita no extraible — requiere visita con render)",0.4427,R1+R2+R3,primary_verified,,,,,,,
HR,SumUp,plus,in_store,,79,,1900,,,,370000,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,"URL_CANDIDATA: help.sumup.com/hr-HR/.../cijene-naknade (render JS, cita no extraible — requiere visita con render)",0.4427,R1+R2+R3,primary_verified,,,,,,,
HR,SumUp,plus,in_store,,195,,1900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,"URL_CANDIDATA: help.sumup.com/hr-HR/.../cijene-naknade (render JS, cita no extraible — requiere visita con render)",0.4427,R1+R2+R3,primary_verified,,,,,,,
HR,SumUp,any,online,,250,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,"URL_CANDIDATA: help.sumup.com/hr-HR/.../cijene-naknade (render JS, cita no extraible — requiere visita con render)",0.4427,R1+R2+R3,primary_verified,,,,,,,
HU,SumUp,payg,in_store,,195,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,HUF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8645,R1+R2+R3,primary_verified,,,,,,,
HU,SumUp,plus,in_store,,95,,829900,,,,96000000,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,HUF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8645,R1+R2+R3,primary_verified,,,,,,,
HU,SumUp,plus,in_store,,195,,829900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,HUF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8645,R1+R2+R3,primary_verified,,,,,,,
HU,SumUp,any,online,,250,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,HUF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8645,R1+R2+R3,primary_verified,,,,,,,
IE,SumUp,payg,in_store,,169,,,,,,,sumup.com/en-ie/payments-plus/,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,,0.7781,R1+R2+R3,primary_verified,,,,,,,
IE,SumUp,plus,in_store,,95,,1900,,,,330000,sumup.com/en-ie/payments-plus/,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,,0.7781,R1+R2+R3,primary_verified,,,,,,,
IE,SumUp,plus,in_store,,169,,1900,,,,,sumup.com/en-ie/payments-plus/,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,,0.7781,R1+R2+R3,primary_verified,,,,,,,
IE,SumUp,any,online,,169,,,,,,,sumup.com/en-ie/payments-plus/,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,,0.7781,R1+R2+R3,primary_verified,,,,,,,
LT,SumUp,plus,in_store,,89,,1900,,,,310000,sumup.com/lt-lt/mokejimu-planas-plus/,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,,,R1+R2+R3,primary_verified,,,,,,,
LU,SumUp,payg,in_store,,275,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8828,R1+R2+R3,primary_verified,,,,,,,
LU,SumUp,plus,in_store,,129,,2900,,,,225000,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8828,R1+R2+R3,primary_verified,,,,,,,
LU,SumUp,plus,in_store,,275,,2900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8828,R1+R2+R3,primary_verified,,,,,,,
LU,SumUp,any,online,,275,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8828,R1+R2+R3,primary_verified,,,,,,,
LV,SumUp,payg,in_store,,169,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8482,R1+R2+R3,primary_verified,,,,,,,
LV,SumUp,plus,in_store,,89,,1900,,,,280000,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8482,R1+R2+R3,primary_verified,,,,,,,
LV,SumUp,plus,in_store,,169,,1900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8482,R1+R2+R3,primary_verified,,,,,,,
LV,SumUp,any,online,,169,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8482,R1+R2+R3,primary_verified,,,,,,,
MT,SumUp,payg,in_store,,275,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.7640,R1+R2+R3,primary_verified,,,,,,,
MT,SumUp,plus,in_store,,129,,2900,,,,260000,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.7640,R1+R2+R3,primary_verified,,,,,,,
MT,SumUp,plus,in_store,,275,,2900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.7640,R1+R2+R3,primary_verified,,,,,,,
MT,SumUp,any,online,,275,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.7640,R1+R2+R3,primary_verified,,,,,,,
NL,SumUp,payg,in_store,,149,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8181,R1+R2+R3,primary_verified,,,,,,,
NL,SumUp,plus,in_store,,99,,1900,,,,464500,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8181,R1+R2+R3,primary_verified,,,,,,,
NL,SumUp,plus,in_store,,149,,1900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8181,R1+R2+R3,primary_verified,,,,,,,
NL,SumUp,any,online,,250,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8181,R1+R2+R3,primary_verified,,,,,,,
NO,SumUp,payg,in_store,,149,,,,,,,sumup.com/nb-no/betalinger-plus/,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,NOK,,,,,,published,SEEDABLE,,0.9175,R1+R2+R3,primary_verified,,,,,,,
NO,SumUp,plus,in_store,,79,,34900,,,,4539900,sumup.com/nb-no/betalinger-plus/,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,NOK,,,,,,published,SEEDABLE,,0.9175,R1+R2+R3,primary_verified,,,,,,,
NO,SumUp,plus,in_store,,149,,34900,,,,,sumup.com/nb-no/betalinger-plus/,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,NOK,,,,,,published,SEEDABLE,,0.9175,R1+R2+R3,primary_verified,,,,,,,
NO,SumUp,any,online,,149,,,,,,,sumup.com/nb-no/betalinger-plus/,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,NOK,,,,,,published,SEEDABLE,,0.9175,R1+R2+R3,primary_verified,,,,,,,
PL,SumUp,payg,in_store,,149,,,,,,,sumup.com/pl-pl/platnosci-plus/,"0,79% (zamiast 1,49%)",2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,PLN,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 16.400 zl coincide,0.7753,R1+R2+R3,primary_verified,,,,,,,
PL,SumUp,plus,in_store,,79,,8900,,,,1640000,sumup.com/pl-pl/platnosci-plus/,"89 zl za miesiac... 0,79%",2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,PLN,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 16.400 zl coincide,0.7753,R1+R2+R3,primary_verified,,,,,,,
PL,SumUp,plus,in_store,,149,,8900,,,,,sumup.com/pl-pl/platnosci-plus/,"1,49%... spoza UE, firmowych lub premium",2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,PLN,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 16.400 zl coincide,0.7753,R1+R2+R3,primary_verified,,,,,,,
PL,SumUp,any,online,,275,,,,,,,sumup.com/pl-pl/platnosci-plus/,"online 2,75%",2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,PLN,,,,,,published,SEEDABLE,Reverificado 2026-08-22: umbral 16.400 zl coincide,0.7753,R1+R2+R3,primary_verified,,,,,,,
RO,SumUp,payg,in_store,,195,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,RON,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.7520,R1+R2+R3,primary_verified,,,,,,,
RO,SumUp,plus,in_store,,95,,10900,,,,1449500,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,RON,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.7520,R1+R2+R3,primary_verified,,,,,,,
RO,SumUp,plus,in_store,,195,,10900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,RON,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.7520,R1+R2+R3,primary_verified,,,,,,,
RO,SumUp,any,online,,275,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,RON,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.7520,R1+R2+R3,primary_verified,,,,,,,
SE,SumUp,payg,in_store,,149,,,,,,,sumup.com/sv-se/betalningar-plus/,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,SEK,,,,,,published,SEEDABLE,,1.0074,R1+R2+R3,primary_verified,,,,,,,
SE,SumUp,plus,in_store,,79,,34900,,,,4135000,sumup.com/sv-se/betalningar-plus/,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,SEK,,,,,,published,SEEDABLE,,1.0074,R1+R2+R3,primary_verified,,,,,,,
SE,SumUp,plus,in_store,,149,,34900,,,,,sumup.com/sv-se/betalningar-plus/,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,SEK,,,,,,published,SEEDABLE,,1.0074,R1+R2+R3,primary_verified,,,,,,,
SE,SumUp,any,online,,149,,,,,,,sumup.com/sv-se/betalningar-plus/,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,SEK,,,,,,published,SEEDABLE,,1.0074,R1+R2+R3,primary_verified,,,,,,,
SI,SumUp,payg,in_store,,195,,,,,,,sumup.com/sl-si/cene/,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,,0.8605,R1+R2+R3,primary_verified,,,,,,,
SI,SumUp,plus,in_store,,99,,1900,,,,230000,sumup.com/sl-si/cene/,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,,0.8605,R1+R2+R3,primary_verified,,,,,,,
SI,SumUp,any,online,,250,,,,,,,sumup.com/sl-si/cene/,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,,0.8605,R1+R2+R3,primary_verified,,,,,,,
SK,SumUp,payg,in_store,,195,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8605,R1+R2+R3,primary_verified,,,,,,,
SK,SumUp,plus,in_store,,99,,1900,,,,230000,,,2026-08-19,,any,any,eea,standard,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8605,R1+R2+R3,primary_verified,,,,,,,
SK,SumUp,plus,in_store,,195,,1900,,,,,,,2026-08-19,,any,any,non_eea,premium,,false,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8605,R1+R2+R3,primary_verified,,,,,,,
SK,SumUp,any,online,,250,,,,,,,,,2026-08-19,,any,any,any,any,,true,any,R3,seed_rates_v5.csv,,EUR,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,0.8605,R1+R2+R3,primary_verified,,,,,,,
CH,SumUp,payg,in_store,,150,,,,,,,,,2026-08-19,,any,debit,domestic,standard,,false,any,R2,seed_rates_v5.csv,,CHF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2,primary_verified,,,,,,,
CH,SumUp,payg,in_store,,250,,,,,,,,,2026-08-19,,any,credit,domestic,standard,,false,any,R2,seed_rates_v5.csv,,CHF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2,primary_verified,,,,,,,
CH,SumUp,plus,in_store,,99,,2900,,,,470000,,,2026-08-19,,any,any,eea,standard,,false,any,R2,seed_rates_v5.csv,,CHF,,,,,,published,SEEDABLE,URL_PENDIENTE_REVERIFICACION,,R2,primary_verified,,,,,,,
